year,region,farmer,farmer_gender,fertilizer_treatment,code,mission_number,date_surveyed,ose_count,temperature,percent_ground_cover,ose_damage_percent,yield_date_havested,rendement_en_kg_ha
2021,Kaffrine,02.249,F,fertilized,02-249-01.,2,August 30th toseptember 4th,7,37,80,0,October 20th to 31th,900
2021,Kaffrine,02.249,F,fertilized,02-249-01.,3,September 28th to october 5th,2,34,70,0,October 20th to 31th,900
2021,Kaffrine,02.250,F,control,02-250-00,1,July 27th to august 3th,78,25,60,23,October 20th to 31th,200
2021,Kaffrine,02.250,F,control,02-250-00,2,August 30th toseptember 4th,10,29,90,0,October 20th to 31th,200
2021,Kaffrine,02.250,F,control,02-250-00,3,September 28th to october 5th,21,29,60,0,October 20th to 31th,200
2021,Kaffrine,02.250,F,fertilized,02-250-01.,1,July 27th to august 3th,42,25,40,17,October 20th to 31th,400
2021,Kaffrine,02.250,F,fertilized,02-250-01.,2,August 30th toseptember 4th,9,29,90,0,October 20th to 31th,400
2021,Kaffrine,02.250,F,fertilized,02-250-01.,3,September 28th to october 5th,7,29,75,0,October 20th to 31th,400
2021,Thies,03.101,F,control,03-101-00,1,July 27th to august 3th,8,31,20,0,October 20th to 31th,120
2021,Thies,03.101,F,control,03-101-00,2,August 30th toseptember 4th,4,30,65,0,October 20th to 31th,120
2021,Thies,03.101,F,control,03-101-00,3,September 28th to october 5th,12,36,80,0,October 20th to 31th,120
2021,Thies,03.101,F,fertilized,03-101-01.,1,July 27th to august 3th,6,31,40,0,October 20th to 31th,560
2021,Thies,03.101,F,fertilized,03-101-01.,2,August 30th toseptember 4th,8,30,50,0,October 20th to 31th,560
2021,Thies,03.101,F,fertilized,03-101-01.,3,September 28th to october 5th,2,36,65,0,October 20th to 31th,560
2021,Thies,03.102,F,control,03-102-00,1,July 27th to august 3th,18,33,20,5,October 20th to 31th,100
2021,Thies,03.102,F,control,03-102-00,2,August 30th toseptember 4th,21,29,40,10,October 20th to 31th,100
2021,Thies,03.102,F,control,03-102-00,3,September 28th to october 5th,19,30,60,10,October 20th to 31th,100
2021,Thies,03.102,F,fertilized,03-102-01.,1,July 27th to august 3th,12,27,35,0,October 20th to 31th,740
2021,Thies,03.102,F,fertilized,03-102-01.,2,August 30th toseptember 4th,12,30,20,5,October 20th to 31th,740
2021,Thies,03.102,F,fertilized,03-102-01.,3,September 28th to october 5th,5,30,70,5,October 20th to 31th,740
2021,Thies,03.103,M,control,03-103-00,1,July 27th to august 3th,5,26,55,0,October 20th to 31th,410
2021,Thies,03.103,M,control,03-103-00,2,August 30th toseptember 4th,9,25,70,0,October 20th to 31th,410
2021,Thies,03.103,M,control,03-103-00,3,September 28th to october 5th,27,28,60,0,October 20th to 31th,410
2021,Thies,03.103,M,fertilized,03-103-01.,1,July 27th to august 3th,8,26,65,0,October 20th to 31th,800
2021,Thies,03.103,M,fertilized,03-103-01.,2,August 30th toseptember 4th,2,25,60,0,October 20th to 31th,800
2021,Thies,03.103,M,fertilized,03-103-01.,3,September 28th to october 5th,4,28,60,0,October 20th to 31th,800
2021,Thies,03.104,M,control,03-104-00,1,July 27th to august 3th,12,29,40,4,October 20th to 31th,340
2021,Thies,03.104,M,control,03-104-00,2,August 30th toseptember 4th,6,31,70,4,October 20th to 31th,340
2021,Thies,03.104,M,control,03-104-00,3,September 28th to october 5th,16,36,90,4,October 20th to 31th,340
2021,Thies,03.104,M,fertilized,03-104-01.,1,July 27th to august 3th,4,29,20,0,October 20th to 31th,1105
2021,Thies,03.104,M,fertilized,03-104-01.,2,August 30th toseptember 4th,2,31,80,0,October 20th to 31th,1105
2021,Thies,03.104,M,fertilized,03-104-01.,3,September 28th to october 5th,1,36,90,0,October 20th to 31th,1105
2021,Thies,03.105,F,control,03-105-00,1,July 27th to august 3th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.105,F,control,03-105-00,2,August 30th toseptember 4th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.105,F,control,03-105-00,3,September 28th to october 5th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.105,F,fertilized,03-105-01.,1,July 27th to august 3th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.105,F,fertilized,03-105-01.,2,August 30th toseptember 4th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.105,F,fertilized,03-105-01.,3,September 28th to october 5th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.106,M,control,03-106-00,1,July 27th to august 3th,10,32,70,5,October 20th to 31th,210
2021,Thies,03.106,M,control,03-106-00,2,August 30th toseptember 4th,6,26,80,0,October 20th to 31th,210
2021,Thies,03.106,M,control,03-106-00,3,September 28th to october 5th,19,33,85,0,October 20th to 31th,210
2021,Thies,03.106,M,fertilized,03-106-01.,1,July 27th to august 3th,6,32,75,0,October 20th to 31th,700
2021,Thies,03.106,M,fertilized,03-106-01.,2,August 30th toseptember 4th,1,26,70,0,October 20th to 31th,700
2021,Thies,03.106,M,fertilized,03-106-01.,3,September 28th to october 5th,0,33,70,0,October 20th to 31th,700
2021,Thies,03.107,F,control,03-107-00,1,July 27th to august 3th,10,33,40,0,October 20th to 31th,350
2021,Thies,03.107,F,control,03-107-00,2,August 30th toseptember 4th,8,27,60,2,October 20th to 31th,350
2021,Thies,03.107,F,control,03-107-00,3,September 28th to october 5th,28,26,70,2,October 20th to 31th,350
2021,Thies,03.107,F,fertilized,03-107-01.,1,July 27th to august 3th,6,33,50,0,October 20th to 31th,930
2021,Thies,03.107,F,fertilized,03-107-01.,2,August 30th toseptember 4th,2,30,50,0,October 20th to 31th,930
2021,Thies,03.107,F,fertilized,03-107-01.,3,September 28th to october 5th,7,29,80,0,October 20th to 31th,930
2021,Thies,03.108,M,control,03-108-00,1,July 27th to august 3th,4,27,80,0,October 20th to 31th,238
2021,Thies,03.108,M,control,03-108-00,2,August 30th toseptember 4th,12,28,90,0,October 20th to 31th,238
2021,Thies,03.108,M,control,03-108-00,3,September 28th to october 5th,27,29,90,0,October 20th to 31th,238
2021,Thies,03.108,M,fertilized,03-108-01.,1,July 27th to august 3th,6,28,75,1,October 20th to 31th,1027
2021,Thies,03.108,M,fertilized,03-108-01.,2,August 30th toseptember 4th,5,30,95,1,October 20th to 31th,1027
2021,Thies,03.108,M,fertilized,03-108-01.,3,September 28th to october 5th,10,27,95,10,October 20th to 31th,1027
2021,Thies,03.109,F,control,03-109-00,1,July 27th to august 3th,6,26,40,0,October 20th to 31th,224
2021,Thies,03.109,F,control,03-109-00,2,August 30th toseptember 4th,13,31,80,3,October 20th to 31th,224
2021,Thies,03.109,F,control,03-109-00,3,September 28th to october 5th,30,30,80,3,October 20th to 31th,224
2021,Thies,03.109,F,fertilized,03-109-01.,1,July 27th to august 3th,5,27,60,0,October 20th to 31th,1040
2021,Thies,03.109,F,fertilized,03-109-01.,2,August 30th toseptember 4th,5,32,80,0,October 20th to 31th,1040
2021,Thies,03.109,F,fertilized,03-109-01.,3,September 28th to october 5th,3,31,80,0,October 20th to 31th,1040
2021,Thies,03.110,M,control,03-110-00,1,July 27th to august 3th,4,28,30,0,October 20th to 31th,130
2021,Thies,03.110,M,control,03-110-00,2,August 30th toseptember 4th,13,33,60,0,October 20th to 31th,130
2021,Thies,03.110,M,control,03-110-00,3,September 28th to october 5th,17,35,60,0,October 20th to 31th,130
2021,Thies,03.110,M,fertilized,03-110-01.,1,July 27th to august 3th,6,28,30,0,October 20th to 31th,432
2021,Thies,03.110,M,fertilized,03-110-01.,2,August 30th toseptember 4th,2,35,60,0,October 20th to 31th,432
2021,Thies,03.110,M,fertilized,03-110-01.,3,September 28th to october 5th,2,36,60,0,October 20th to 31th,432
2021,Thies,03.111,M,control,03-111-00,1,July 27th to august 3th,18,30,60,8,October 20th to 31th,350
2021,Thies,03.111,M,control,03-111-00,2,August 30th toseptember 4th,2,30,70,8,October 20th to 31th,350
2021,Thies,03.111,M,control,03-111-00,3,September 28th to october 5th,28,36,95,8,October 20th to 31th,350
2021,Thies,03.111,M,fertilized,03-111-01.,1,July 27th to august 3th,8,30,80,0,October 20th to 31th,1002
2021,Thies,03.111,M,fertilized,03-111-01.,2,August 30th toseptember 4th,2,30,50,0,October 20th to 31th,1002
2021,Thies,03.111,M,fertilized,03-111-01.,3,September 28th to october 5th,1,36,90,0,October 20th to 31th,1002
2021,Thies,03.112,F,control,03-112-00,1,July 27th to august 3th,10,30,50,5,October 20th to 31th,300
2021,Thies,03.112,F,control,03-112-00,2,August 30th toseptember 4th,4,26,60,0,October 20th to 31th,300
2021,Thies,03.112,F,control,03-112-00,3,September 28th to october 5th,4,32,95,0,October 20th to 31th,300
2021,Thies,03.112,F,fertilized,03-112-01.,1,July 27th to august 3th,8,30,60,0,October 20th to 31th,510
2021,Thies,03.112,F,fertilized,03-112-01.,2,August 30th toseptember 4th,0,31,70,0,October 20th to 31th,510
2021,Thies,03.112,F,fertilized,03-112-01.,3,September 28th to october 5th,0,36,80,0,October 20th to 31th,510
2021,Thies,03.113,M,control,03-113-00,1,July 27th to august 3th,8,28,75,0,October 20th to 31th,200
2021,Thies,03.113,M,control,03-113-00,2,August 30th toseptember 4th,3,26,80,0,October 20th to 31th,200
2021,Thies,03.113,M,control,03-113-00,3,September 28th to october 5th,16,31,95,0,October 20th to 31th,200
2021,Thies,03.113,M,fertilized,03-113-01.,1,July 27th to august 3th,6,28,40,0,October 20th to 31th,1000
2021,Thies,03.113,M,fertilized,03-113-01.,2,August 30th toseptember 4th,1,26,60,0,October 20th to 31th,1000
2021,Thies,03.113,M,fertilized,03-113-01.,3,September 28th to october 5th,0,31,90,0,October 20th to 31th,1000
2021,Thies,03.114,M,control,03-114-00,1,July 27th to august 3th,8,33,60,0,October 20th to 31th,300
2021,Thies,03.114,M,control,03-114-00,2,August 30th toseptember 4th,6,35,60,0,October 20th to 31th,300
2021,Thies,03.114,M,control,03-114-00,3,September 28th to october 5th,18,36,50,0,October 20th to 31th,300
2021,Thies,03.114,M,fertilized,03-114-01.,1,July 27th to august 3th,6,33,70,0,October 20th to 31th,830
2021,Thies,03.114,M,fertilized,03-114-01.,2,August 30th toseptember 4th,0,35,70,0,October 20th to 31th,830
2021,Thies,03.114,M,fertilized,03-114-01.,3,September 28th to october 5th,2,36,80,0,October 20th to 31th,830
2021,Thies,03.115,F,control,03-115-00,1,July 27th to august 3th,14,32,50,7,October 20th to 31th,290
2021,Thies,03.115,F,control,03-115-00,2,August 30th toseptember 4th,15,39,80,4,October 20th to 31th,290
2021,Thies,03.115,F,control,03-115-00,3,September 28th to october 5th,16,26,80,4,October 20th to 31th,290
2021,Thies,03.115,F,fertilized,03-115-01.,1,July 27th to august 3th,4,32,70,0,October 20th to 31th,1025
2021,Thies,03.115,F,fertilized,03-115-01.,2,August 30th toseptember 4th,4,39,90,0,October 20th to 31th,1025
2021,Thies,03.115,F,fertilized,03-115-01.,3,September 28th to october 5th,0,27,90,0,October 20th to 31th,1025
2021,Thies,03.116,F,control,03-116-00,1,July 27th to august 3th,NA,32,50,0,October 20th to 31th,NA
2021,Thies,03.116,F,control,03-116-00,2,August 30th toseptember 4th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.116,F,control,03-116-00,3,September 28th to october 5th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.116,F,fertilized,03-116-01.,1,July 27th to august 3th,6,NA,NA,NA,October 20th to 31th,240
2021,Thies,03.116,F,fertilized,03-116-01.,2,August 30th toseptember 4th,4,33,65,0,October 20th to 31th,240
2021,Thies,03.116,F,fertilized,03-116-01.,3,September 28th to october 5th,10,37,50,0,October 20th to 31th,240
2021,Thies,03.117,M,control,03-117-00,1,July 27th to august 3th,14,35,40,4,October 20th to 31th,600
2021,Thies,03.117,M,control,03-117-00,2,August 30th toseptember 4th,12,36,60,0,October 20th to 31th,600
2021,Thies,03.117,M,control,03-117-00,3,September 28th to october 5th,20,31,70,0,October 20th to 31th,600
2021,Thies,03.117,M,fertilized,03-117-01.,1,July 27th to august 3th,12,35,30,4,October 20th to 31th,1000
2021,Thies,03.117,M,fertilized,03-117-01.,2,August 30th toseptember 4th,6,36,60,0,October 20th to 31th,1000
2021,Thies,03.117,M,fertilized,03-117-01.,3,September 28th to october 5th,2,31,60,0,October 20th to 31th,1000
2021,Thies,03.118,M,control,03-118-00,1,July 27th to august 3th,12,36,20,2,October 20th to 31th,130
2021,Thies,03.118,M,control,03-118-00,2,August 30th toseptember 4th,NA,NA,NA,NA,October 20th to 31th,130
2021,Thies,03.118,M,control,03-118-00,3,September 28th to october 5th,NA,NA,NA,NA,October 20th to 31th,130
2021,Thies,03.118,M,fertilized,03-118-01.,1,July 27th to august 3th,6,34,40,0,October 20th to 31th,300
2021,Thies,03.118,M,fertilized,03-118-01.,2,August 30th toseptember 4th,3,34,60,0,October 20th to 31th,300
2021,Thies,03.118,M,fertilized,03-118-01.,3,September 28th to october 5th,4,34,55,0,October 20th to 31th,300
2021,Thies,03.119,M,control,03-119-00,1,July 27th to august 3th,4,31,65,0,October 20th to 31th,380
2021,Thies,03.119,M,control,03-119-00,2,August 30th toseptember 4th,4,30,80,0,October 20th to 31th,380
2021,Thies,03.119,M,control,03-119-00,3,September 28th to october 5th,17,37,98,0,October 20th to 31th,380
2021,Thies,03.119,M,fertilized,03-119-01.,1,July 27th to august 3th,2,31,70,0,October 20th to 31th,700
2021,Thies,03.119,M,fertilized,03-119-01.,2,August 30th toseptember 4th,2,30,50,0,October 20th to 31th,700
2021,Thies,03.119,M,fertilized,03-119-01.,3,September 28th to october 5th,2,37,80,0,October 20th to 31th,700
2021,Thies,03.120,M,control,03-120-00,1,July 27th to august 3th,4,30,70,0,October 20th to 31th,270
2021,Thies,03.120,M,control,03-120-00,2,August 30th toseptember 4th,17,38,90,2,October 20th to 31th,270
2021,Thies,03.120,M,control,03-120-00,3,September 28th to october 5th,28,29,90,2,October 20th to 31th,270
2021,Thies,03.120,M,fertilized,03-120-01.,1,July 27th to august 3th,10,30,80,5,October 20th to 31th,700
2021,Thies,03.120,M,fertilized,03-120-01.,2,August 30th toseptember 4th,12,38,95,1,October 20th to 31th,700
2021,Thies,03.120,M,fertilized,03-120-01.,3,September 28th to october 5th,8,29,95,1,October 20th to 31th,700
2021,Thies,03.121,M,control,03-121-00,1,July 27th to august 3th,35,28,20,5,October 20th to 31th,300
2021,Thies,03.121,M,control,03-121-00,2,August 30th toseptember 4th,8,26,60,0,October 20th to 31th,300
2021,Thies,03.121,M,control,03-121-00,3,September 28th to october 5th,24,28,80,0,October 20th to 31th,300
2021,Thies,03.121,M,fertilized,03-121-01.,1,July 27th to august 3th,50,28,40,5,October 20th to 31th,1200
2021,Thies,03.121,M,fertilized,03-121-01.,2,August 30th toseptember 4th,1,27,50,0,October 20th to 31th,1200
2021,Thies,03.121,M,fertilized,03-121-01.,3,September 28th to october 5th,5,29,80,0,October 20th to 31th,1200
2021,Thies,03.122,F,control,03-122-00,1,July 27th to august 3th,8,34,40,0,October 20th to 31th,350
2021,Thies,03.122,F,control,03-122-00,2,August 30th toseptember 4th,3,29,70,0,October 20th to 31th,350
2021,Thies,03.122,F,control,03-122-00,3,September 28th to october 5th,20,36,95,0,October 20th to 31th,350
2021,Thies,03.122,F,fertilized,03-122-01.,1,July 27th to august 3th,6,34,70,1,October 20th to 31th,850
2021,Thies,03.122,F,fertilized,03-122-01.,2,August 30th toseptember 4th,0,29,80,0,October 20th to 31th,850
2021,Thies,03.122,F,fertilized,03-122-01.,3,September 28th to october 5th,3,36,85,0,October 20th to 31th,850
2021,Thies,03.123,F,control,03-123-00,1,July 27th to august 3th,12,27,65,1,October 20th to 31th,50
2021,Thies,03.123,F,control,03-123-00,2,August 30th toseptember 4th,13,26,80,0,October 20th to 31th,50
2021,Thies,03.123,F,control,03-123-00,3,September 28th to october 5th,42,27,70,0,October 20th to 31th,50
2021,Thies,03.123,F,fertilized,03-123-01.,1,July 27th to august 3th,6,27,70,0,October 20th to 31th,255
2021,Thies,03.123,F,fertilized,03-123-01.,2,August 30th toseptember 4th,0,26,80,0,October 20th to 31th,255
2021,Thies,03.123,F,fertilized,03-123-01.,3,September 28th to october 5th,3,25,60,0,October 20th to 31th,255
2021,Thies,03.124,M,control,03-124-00,1,July 27th to august 3th,6,32,40,0,October 20th to 31th,300
2021,Thies,03.124,M,control,03-124-00,2,August 30th toseptember 4th,14,38,80,4,October 20th to 31th,300
2021,Thies,03.124,M,control,03-124-00,3,September 28th to october 5th,17,30,80,4,October 20th to 31th,300
2021,Thies,03.124,M,fertilized,03-124-01.,1,July 27th to august 3th,18,32,80,7,October 20th to 31th,1030
2021,Thies,03.124,M,fertilized,03-124-01.,2,August 30th toseptember 4th,5,38,90,0,October 20th to 31th,1030
2021,Thies,03.124,M,fertilized,03-124-01.,3,September 28th to october 5th,5,30,90,0,October 20th to 31th,1030
2021,Thies,03.125,F,control,03-125-00,1,July 27th to august 3th,12,31,60,1,October 20th to 31th,444
2021,Thies,03.125,F,control,03-125-00,2,August 30th toseptember 4th,16,38,90,3,October 20th to 31th,444
2021,Thies,03.125,F,control,03-125-00,3,September 28th to october 5th,25,29,90,3,October 20th to 31th,444
2021,Thies,03.125,F,fertilized,03-125-01.,1,July 27th to august 3th,8,31,40,0,October 20th to 31th,1000
2021,Thies,03.125,F,fertilized,03-125-01.,2,August 30th toseptember 4th,1,38,75,0,October 20th to 31th,1000
2021,Thies,03.125,F,fertilized,03-125-01.,3,September 28th to october 5th,4,29,75,0,October 20th to 31th,1000
2021,Thies,03.126,M,control,03-126-00,1,July 27th to august 3th,9,34,50,0,October 20th to 31th,460
2021,Thies,03.126,M,control,03-126-00,2,August 30th toseptember 4th,9,35,70,0,October 20th to 31th,460
2021,Thies,03.126,M,control,03-126-00,3,September 28th to october 5th,35,36,55,0,October 20th to 31th,460
2021,Thies,03.126,M,fertilized,03-126-01.,1,July 27th to august 3th,10,32,45,0,October 20th to 31th,900
2021,Thies,03.126,M,fertilized,03-126-01.,2,August 30th toseptember 4th,4,34,60,0,October 20th to 31th,900
2021,Thies,03.126,M,fertilized,03-126-01.,3,September 28th to october 5th,12,34,60,0,October 20th to 31th,900
2021,Thies,03.127,M,control,03-127-00,1,July 27th to august 3th,8,33,40,0,October 20th to 31th,660
2021,Thies,03.127,M,control,03-127-00,2,August 30th toseptember 4th,10,34,60,0,October 20th to 31th,660
2021,Thies,03.127,M,control,03-127-00,3,September 28th to october 5th,18,31,70,0,October 20th to 31th,660
2021,Thies,03.127,M,fertilized,03-127-01.,1,July 27th to august 3th,10,30,30,5,October 20th to 31th,1050
2021,Thies,03.127,M,fertilized,03-127-01.,2,August 30th toseptember 4th,3,32,60,0,October 20th to 31th,1050
2021,Thies,03.127,M,fertilized,03-127-01.,3,September 28th to october 5th,9,31,70,0,October 20th to 31th,1050
2021,Thies,03.128,M,control,03-128-00,1,July 27th to august 3th,5,31,40,0,October 20th to 31th,400
2021,Thies,03.128,M,control,03-128-00,2,August 30th toseptember 4th,2,26,70,0,October 20th to 31th,400
2021,Thies,03.128,M,control,03-128-00,3,September 28th to october 5th,37,34,80,0,October 20th to 31th,400
2021,Thies,03.128,M,fertilized,03-128-01.,1,July 27th to august 3th,4,31,50,0,October 20th to 31th,800
2021,Thies,03.128,M,fertilized,03-128-01.,2,August 30th toseptember 4th,0,29,60,0,October 20th to 31th,800
2021,Thies,03.128,M,fertilized,03-128-01.,3,September 28th to october 5th,13,35,70,0,October 20th to 31th,800
2021,Thies,03.129,M,control,03-129-00,1,July 27th to august 3th,6,27,60,0,October 20th to 31th,450
2021,Thies,03.129,M,control,03-129-00,2,August 30th toseptember 4th,12,26,60,2,October 20th to 31th,450
2021,Thies,03.129,M,control,03-129-00,3,September 28th to october 5th,23,25,60,2,October 20th to 31th,450
2021,Thies,03.129,M,fertilized,03-129-01.,1,July 27th to august 3th,4,27,50,0,October 20th to 31th,750
2021,Thies,03.129,M,fertilized,03-129-01.,2,August 30th toseptember 4th,4,29,50,0,October 20th to 31th,750
2021,Thies,03.129,M,fertilized,03-129-01.,3,September 28th to october 5th,1,28,60,0,October 20th to 31th,750
2021,Thies,03.130,M,control,03-130-00,1,July 27th to august 3th,6,29,50,0,October 20th to 31th,466
2021,Thies,03.130,M,control,03-130-00,2,August 30th toseptember 4th,23,29,50,8,October 20th to 31th,466
2021,Thies,03.130,M,control,03-130-00,3,September 28th to october 5th,23,29,50,8,October 20th to 31th,466
2021,Thies,03.130,M,fertilized,03-130-01.,1,July 27th to august 3th,6,29,50,0,October 20th to 31th,1120
2021,Thies,03.130,M,fertilized,03-130-01.,2,August 30th toseptember 4th,6,30,50,0,October 20th to 31th,1120
2021,Thies,03.130,M,fertilized,03-130-01.,3,September 28th to october 5th,6,30,50,0,October 20th to 31th,1120
2021,Thies,03.131,M,control,03-131-00,1,July 27th to august 3th,8,34,45,0,October 20th to 31th,200
2021,Thies,03.131,M,control,03-131-00,2,August 30th toseptember 4th,12,33,70,0,October 20th to 31th,200
2021,Thies,03.131,M,control,03-131-00,3,September 28th to october 5th,38,37,70,0,October 20th to 31th,200
2021,Thies,03.131,M,fertilized,03-131-01.,1,July 27th to august 3th,10,34,40,5,October 20th to 31th,700
2021,Thies,03.131,M,fertilized,03-131-01.,2,August 30th toseptember 4th,6,32,70,0,October 20th to 31th,700
2021,Thies,03.131,M,fertilized,03-131-01.,3,September 28th to october 5th,10,38,60,0,October 20th to 31th,700
2021,Thies,03.132,M,control,03-132-00,1,July 27th to august 3th,6,29,55,0,October 20th to 31th,690
2021,Thies,03.132,M,control,03-132-00,2,August 30th toseptember 4th,15,32,60,0,October 20th to 31th,690
2021,Thies,03.132,M,control,03-132-00,3,September 28th to october 5th,22,37,65,0,October 20th to 31th,690
2021,Thies,03.132,M,fertilized,03-132-01.,1,July 27th to august 3th,10,29,60,5,October 20th to 31th,980
2021,Thies,03.132,M,fertilized,03-132-01.,2,August 30th toseptember 4th,8,33,50,0,October 20th to 31th,980
2021,Thies,03.132,M,fertilized,03-132-01.,3,September 28th to october 5th,8,38,50,0,October 20th to 31th,980
2021,Thies,03.133,F,control,03-133-00,1,July 27th to august 3th,6,33,60,0,October 20th to 31th,130
2021,Thies,03.133,F,control,03-133-00,2,August 30th toseptember 4th,3,26,60,0,October 20th to 31th,130
2021,Thies,03.133,F,control,03-133-00,3,September 28th to october 5th,21,37,95,0,October 20th to 31th,130
2021,Thies,03.133,F,fertilized,03-133-01.,1,July 27th to august 3th,6,33,50,0,October 20th to 31th,620
2021,Thies,03.133,F,fertilized,03-133-01.,2,August 30th toseptember 4th,1,26,50,0,October 20th to 31th,620
2021,Thies,03.133,F,fertilized,03-133-01.,3,September 28th to october 5th,6,37,90,0,October 20th to 31th,620
2021,Thies,03.134,M,control,03-134-00,1,July 27th to august 3th,42,29,65,9,October 20th to 31th,166
2021,Thies,03.134,M,control,03-134-00,2,August 30th toseptember 4th,12,25,65,0,October 20th to 31th,166
2021,Thies,03.134,M,control,03-134-00,3,September 28th to october 5th,40,27,80,0,October 20th to 31th,166
2021,Thies,03.134,M,fertilized,03-134-01.,1,July 27th to august 3th,31,29,70,7,October 20th to 31th,600
2021,Thies,03.134,M,fertilized,03-134-01.,2,August 30th toseptember 4th,2,26,70,0,October 20th to 31th,600
2021,Thies,03.134,M,fertilized,03-134-01.,3,September 28th to october 5th,14,27,75,0,October 20th to 31th,600
2021,Thies,03.135,M,control,03-135-00,1,July 27th to august 3th,10,29,50,1,October 20th to 31th,400
2021,Thies,03.135,M,control,03-135-00,2,August 30th toseptember 4th,12,35,80,0,October 20th to 31th,400
2021,Thies,03.135,M,control,03-135-00,3,September 28th to october 5th,18,31,70,0,October 20th to 31th,400
2021,Thies,03.135,M,fertilized,03-135-01.,1,July 27th to august 3th,8,29,70,1,October 20th to 31th,800
2021,Thies,03.135,M,fertilized,03-135-01.,2,August 30th toseptember 4th,14,36,90,0,October 20th to 31th,800
2021,Thies,03.135,M,fertilized,03-135-01.,3,September 28th to october 5th,12,31,60,0,October 20th to 31th,800
2021,Thies,03.136,M,control,03-136-00,1,July 27th to august 3th,9,29,40,0,October 20th to 31th,425
2021,Thies,03.136,M,control,03-136-00,2,August 30th toseptember 4th,12,30,60,0,October 20th to 31th,425
2021,Thies,03.136,M,control,03-136-00,3,September 28th to october 5th,28,36,55,0,October 20th to 31th,425
2021,Thies,03.136,M,fertilized,03-136-01.,1,July 27th to august 3th,8,30,30,0,October 20th to 31th,790
2021,Thies,03.136,M,fertilized,03-136-01.,2,August 30th toseptember 4th,2,31,50,0,October 20th to 31th,790
2021,Thies,03.136,M,fertilized,03-136-01.,3,September 28th to october 5th,7,37,45,0,October 20th to 31th,790
2021,Thies,03.137,F,control,03-137-00,1,July 27th to august 3th,8,29,60,0,October 20th to 31th,480
2021,Thies,03.137,F,control,03-137-00,2,August 30th toseptember 4th,18,36,80,4,October 20th to 31th,480
2021,Thies,03.137,F,control,03-137-00,3,September 28th to october 5th,33,30,70,4,October 20th to 31th,480
2021,Thies,03.137,F,fertilized,03-137-01.,1,July 27th to august 3th,10,29,75,0,October 20th to 31th,800
2021,Thies,03.137,F,fertilized,03-137-01.,2,August 30th toseptember 4th,6,34,95,0,October 20th to 31th,800
2021,Thies,03.137,F,fertilized,03-137-01.,3,September 28th to october 5th,8,29,80,0,October 20th to 31th,800
2021,Thies,03.138,M,control,03-138-00,1,July 27th to august 3th,8,29,45,0,October 20th to 31th,630
2021,Thies,03.138,M,control,03-138-00,2,August 30th toseptember 4th,4,30,70,0,October 20th to 31th,630
2021,Thies,03.138,M,control,03-138-00,3,September 28th to october 5th,17,34,80,0,October 20th to 31th,630
2021,Thies,03.138,M,fertilized,03-138-01.,1,July 27th to august 3th,4,29,40,0,October 20th to 31th,1020
2021,Thies,03.138,M,fertilized,03-138-01.,2,August 30th toseptember 4th,0,30,60,0,October 20th to 31th,1020
2021,Thies,03.138,M,fertilized,03-138-01.,3,September 28th to october 5th,8,34,90,0,October 20th to 31th,1020
2021,Thies,03.139,F,control,03-139-00,1,July 27th to august 3th,7,33,40,0,October 20th to 31th,190
2021,Thies,03.139,F,control,03-139-00,2,August 30th toseptember 4th,12,30,70,0,October 20th to 31th,190
2021,Thies,03.139,F,control,03-139-00,3,September 28th to october 5th,23,32,70,0,October 20th to 31th,190
2021,Thies,03.139,F,fertilized,03-139-01.,1,July 27th to august 3th,5,35,30,0,October 20th to 31th,560
2021,Thies,03.139,F,fertilized,03-139-01.,2,August 30th toseptember 4th,0,30,60,0,October 20th to 31th,560
2021,Thies,03.139,F,fertilized,03-139-01.,3,September 28th to october 5th,11,32,70,0,October 20th to 31th,560
2021,Thies,03.140,M,control,03-140-00,1,July 27th to august 3th,7,NA,45,0,October 20th to 31th,NA
2021,Thies,03.140,M,control,03-140-00,2,August 30th toseptember 4th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.140,M,control,03-140-00,3,September 28th to october 5th,NA,NA,NA,NA,October 20th to 31th,NA
2021,Thies,03.140,M,fertilized,03-140-01.,1,July 27th to august 3th,2,32,65,0,October 20th to 31th,765
2021,Thies,03.140,M,fertilized,03-140-01.,2,August 30th toseptember 4th,7,27,70,0,October 20th to 31th,765
2021,Thies,03.140,M,fertilized,03-140-01.,3,September 28th to october 5th,4,32,80,0,October 20th to 31th,765
2021,Thies,03.141,F,control,03-141-00,1,July 27th to august 3th,5,28,60,0,October 20th to 31th,350
2021,Thies,03.141,F,control,03-141-00,2,August 30th toseptember 4th,7,29,80,0,October 20th to 31th,350
2021,Thies,03.141,F,control,03-141-00,3,September 28th to october 5th,32,35,95,0,October 20th to 31th,350
2021,Thies,03.141,F,fertilized,03-141-01.,1,July 27th to august 3th,7,28,50,0,October 20th to 31th,750
